"","CountryName","CountryCode","Year","MS.MIL.XPND.GD.ZS","NY.GDP.MKTP.PP.CD","NY.GDP.PCAP.CD","NY.GDP.PCAP.KD.ZG"
"1","Afghanistan","AFG",2010,1.897473,45555113006,569.9407,5.505838
"2","Afghanistan","AFG",2011,1.778593,49338254431,622.3797,2.994052
"3","Afghanistan","AFG",2012,1.144715,57473689811,690.8426,10.90226
"4","Afghanistan","AFG",2013,1.061434,59472836680,666.7951,-1.216695
"5","Afghanistan","AFG",2014,1.334357,61132547123,633.5692,-1.714611
"6","Albania","ALB",2010,1.593118,27083782564,4094.359,4.226161
"7","Albania","ALB",2011,1.527305,28002459179,4437.812,2.840939
"8","Albania","ALB",2012,1.49385,27981946252,4247.485,1.570041
"9","Albania","ALB",2013,1.398847,28456981503,4411.258,1.218984
"10","Albania","ALB",2014,1.021248,29826669574,4564.39,2.272047
"11","Algeria","DZA",2010,3.518023,455845601075,4473.486,1.776425
"12","Algeria","DZA",2011,4.325836,478284398685,5447.404,0.8934413
"13","Algeria","DZA",2012,4.461327,502937371131,5583.616,1.30709
"14","Algeria","DZA",2013,4.961964,524723488340,5491.614,0.7898049
"15","Algeria","DZA",2014,5.55606,552609735401,5484.067,1.805281
"16","Andorra","ADO",2010,NA,NA,39639.39,-4.165093
"17","Andorra","ADO",2011,NA,NA,41630.05,-2.382443
"18","Andorra","ADO",2012,NA,NA,39666.37,1.968145
"19","Andorra","ADO",2013,NA,NA,42806.52,4.431534
"20","Angola","AGO",2010,4.199133,NA,3928.825,NA
"21","Angola","AGO",2011,3.282059,152477494308,5053.739,NA
"22","Angola","AGO",2012,3.304339,NA,5531.776,NA
"23","Angola","AGO",2013,4.399986,NA,5900.53,NA
"24","Antigua and Barbuda","ATG",2010,NA,1757859214,13017.31,-8.136143
"25","Antigua and Barbuda","ATG",2011,NA,1761975489,12817.84,-2.817256
"26","Antigua and Barbuda","ATG",2012,NA,1865701697,13525.62,2.94862
"27","Antigua and Barbuda","ATG",2013,NA,1886945200,13342.08,-1.360684
"28","Antigua and Barbuda","ATG",2014,NA,2006791859,13432.08,3.766844
"29","Arab World","ARB",2010,5.112775,5.012324e+12,5955.065,2.342288
"30","Arab World","ARB",2011,5.079582,5.259596e+12,6911.567,1.140079
"31","Arab World","ARB",2012,5.251053,5.70039e+12,7465.146,4.253978
"32","Arab World","ARB",2013,5.893036,5.950368e+12,7498.228,0.5990106
"33","Arab World","ARB",2014,6.7093,6.154744e+12,7386.428,0.052415
"34","Argentina","ARG",2010,0.7477786,NA,11198.64,8.325187
"35","Argentina","ARG",2011,0.720326,NA,13392.92,7.260475
"36","Argentina","ARG",2012,0.7485965,NA,14357.41,-0.2509307
"37","Argentina","ARG",2013,0.8234826,NA,14443.07,1.813696
"38","Argentina","ARG",2014,0.7931637,NA,12509.53,-0.5787943
"39","Armenia","ARM",2010,4.265646,18896045357,3124.784,2.290078
"40","Armenia","ARM",2011,3.853947,20192628680,3417.172,4.541679
"41","Armenia","ARM",2012,3.583767,22035101326,3565.518,6.82729
"42","Armenia","ARM",2013,3.997245,23101429601,3716.829,2.82175
"43","Armenia","ARM",2014,4.00772,24258831576,3873.534,3.019297
"44","Aruba","ABW",2010,NA,NA,24289.14,NA
"45","Aruba","ABW",2011,NA,3671232222,25353.79,NA
"46","Australia","AUS",2010,1.951809,861853267945,51845.65,0.4435781
"47","Australia","AUS",2011,1.828989,932989069867,62216.55,0.9668074
"48","Australia","AUS",2012,1.698137,9.79558e+11,67646.1,1.86253
"49","Australia","AUS",2013,1.686912,1.0015e+12,67627.77,0.6787488
"50","Australia","AUS",2014,1.780064,1.031945e+12,61925.5,0.9077804
"51","Austria","AUT",2010,0.8247703,350124302728,46659.84,1.683937
"52","Austria","AUT",2011,0.7947373,369420225149,51123.56,2.462037
"53","Austria","AUT",2012,0.7823859,378088354544,48324.25,0.2989697
"54","Austria","AUT",2013,0.753225,382598897036,50557.8,-0.2630216
"55","Austria","AUT",2014,0.7454094,394485478834,51190.81,-0.2946264
"56","Azerbaijan","AZE",2010,2.791004,141497529647,5842.806,3.614187
"57","Azerbaijan","AZE",2011,4.670136,144514131463,7189.691,-1.229479
"58","Azerbaijan","AZE",2012,4.723215,150344872492,7393.772,0.850986
"59","Azerbaijan","AZE",2013,4.679751,1.6143e+11,7811.621,4.437066
"60","Azerbaijan","AZE",2014,4.763487,1.67061e+11,7884.19,0.7057587
"61","Bahamas, The","BHS",2010,NA,8093827393,21920.52,-0.1637115
"62","Bahamas, The","BHS",2011,NA,8311566260,21514.9,-1.000642
"63","Bahamas, The","BHS",2012,NA,8648379510,22112.61,0.6590252
"64","Bahamas, The","BHS",2013,NA,8779178667,22315.6,-1.421487
"65","Bahamas, The","BHS",2014,NA,8998371152,22217.49,-0.3520378
"66","Bahrain","BHR",2010,3.277366,49725800420,20386.02,-1.004658
"67","Bahrain","BHR",2011,3.558029,51818347905,22238.71,-1.393934
"68","Bahrain","BHR",2012,3.84351,54641595493,23063.13,1.447684
"69","Bahrain","BHR",2013,4.096366,58457572079,24378.94,4.174787
"70","Bahrain","BHR",2014,4.234601,61968145298,24855.22,3.521763
"71","Bangladesh","BGD",2010,1.233545,364140854586,760.3319,4.380462
"72","Bangladesh","BGD",2011,1.277477,395684471605,838.5478,5.222922
"73","Bangladesh","BGD",2012,1.241419,429055450182,858.9334,5.25094
"74","Bangladesh","BGD",2013,1.184521,461634727857,954.3964,4.731909
"75","Bangladesh","BGD",2014,1.160973,496758428047,1086.807,4.7809
"76","Barbados","BRB",2010,NA,4203655727,15901.43,-0.1205724
"77","Barbados","BRB",2011,NA,4321705635,15530.89,0.3567012
"78","Barbados","BRB",2012,NA,4411222957,15317.14,-0.07702018
"79","Barbados","BRB",2013,NA,4476952555,15153.82,-0.3267222
"80","Barbados","BRB",2014,NA,4550463947,15366.29,-0.1296939
"81","Belarus","BLR",2010,1.390232,1.46008e+11,5818.855,7.933784
"82","Belarus","BLR",2011,1.266062,157283909017,6305.774,5.733117
"83","Belarus","BLR",2012,1.198102,162879596713,6721.835,1.828135
"84","Belarus","BLR",2013,1.320576,167081323326,7722.123,1.052246
"85","Belarus","BLR",2014,1.285751,172210703775,8040.048,1.544892
"86","Belgium","BEL",2010,1.084631,427442156148,44282.55,1.530801
"87","Belgium","BEL",2011,1.043508,451396735850,47699.81,0.6222771
"88","Belgium","BEL",2012,1.038411,459785570514,44731.22,-0.573237
"89","Belgium","BEL",2013,1.003058,461908072179,46625.32,-0.4715157
"90","Belgium","BEL",2014,0.9762806,477949404357,47352.94,0.9656369
"91","Belize","BLZ",2010,1.097799,2482000905,4344.137,0.8552194
"92","Belize","BLZ",2011,1.036748,2586543205,4517.124,-0.248336
"93","Belize","BLZ",2012,0.9625017,2733682254,4674.293,1.507781
"94","Belize","BLZ",2013,1.026477,2816744165,4719.138,-0.6824498
"95","Belize","BLZ",2014,1.036015,2960246535,4831.178,1.37061
"96","Benin","BEN",2010,NA,16392960558,732.9536,-0.7697141
"97","Benin","BEN",2011,NA,17227124155,799.0356,0.1243285
"98","Benin","BEN",2012,0.9636824,18350608451,807.6885,1.827484
"99","Benin","BEN",2013,0.9439693,19905189529,882.6386,4.058083
"100","Benin","BEN",2014,0.9711461,21516703864,903.4649,3.764477
"101","Bermuda","BMU",2010,NA,3598375440,88207.33,-1.324385
"102","Bermuda","BMU",2011,NA,3550019929,85973.16,-2.501103
"103","Bermuda","BMU",2012,NA,3439042547,85458.46,-5.178204
"104","Bermuda","BMU",2013,NA,3402639659,85748.07,-2.815615
"105","Bhutan","BTN",2010,NA,4576726814,2201.293,9.804776
"106","Bhutan","BTN",2011,NA,5039821055,2485.787,6.122805
"107","Bhutan","BTN",2012,NA,5390490978,2452.152,3.451931
"108","Bhutan","BTN",2013,NA,5588024160,2383.045,0.663628
"109","Bhutan","BTN",2014,NA,5979045312,2560.501,4.029142
"110","Bolivia","BOL",2010,1.668461,52547684328,1981.16,2.452778
"111","Bolivia","BOL",2011,1.466809,56423688392,2377.701,3.533968
"112","Bolivia","BOL",2012,1.462754,60378682117,2645.29,3.474161
"113","Bolivia","BOL",2013,1.451693,65442841321,2948.033,5.140981
"114","Bolivia","BOL",2014,1.477125,70023357901,3124.081,3.843437
"115","Bosnia and Herzegovina","BIH",2010,1.305366,33636770287,4392.495,0.907083
"116","Bosnia and Herzegovina","BIH",2011,1.156672,35506413036,4779.66,1.035425
"117","Bosnia and Herzegovina","BIH",2012,1.167313,35871851726,4415.924,-1.106531
"118","Bosnia and Herzegovina","BIH",2013,1.107592,36494326028,4666.22,2.610956
"119","Bosnia and Herzegovina","BIH",2014,1.09431,37761176475,4790.05,0.9404566
"120","Botswana","BWA",2010,2.726855,26323157350,6244.003,6.410258
"121","Botswana","BWA",2011,2.357962,28491611417,7504.851,3.923246
"122","Botswana","BWA",2012,2.254121,30404397186,6935.594,2.712324
"123","Botswana","BWA",2013,1.992494,33734031737,6882.258,7.127831
"124","Botswana","BWA",2014,1.92085,35739373872,7123.339,2.378328
"125","Brazil","BRA",2010,1.539016,2.803888e+12,11124.25,6.53601
"126","Brazil","BRA",2011,1.412373,2.973856e+12,13042.42,2.929975
"127","Brazil","BRA",2012,1.408395,3.080598e+12,11922.51,0.8152604
"128","Brazil","BRA",2013,1.377781,3.212283e+12,11711,1.809216
"129","Brazil","BRA",2014,1.344207,3.263867e+12,11384.42,-0.7390131
"130","Brunei Darussalam","BRN",2010,3.158472,27722415765,31453.22,0.9758601
"131","Brunei Darussalam","BRN",2011,2.488536,29265239981,41787.02,1.839698
"132","Brunei Darussalam","BRN",2012,2.425762,30073137641,41807.65,-0.5624652
"133","Brunei Darussalam","BRN",2013,2.557831,29986523446,39151.23,-3.181395
"134","Brunei Darussalam","BRN",2014,3.08572,29712111132,40979.64,-3.719286
"135","Bulgaria","BGR",2010,1.7891,111480277505,6752.552,0.7153652
"136","Bulgaria","BGR",2011,1.455681,114656149139,7750.04,2.233453
"137","Bulgaria","BGR",2012,1.50729,116641261815,7333.355,0.8222955
"138","Bulgaria","BGR",2013,1.617157,116697822700,7656.639,1.8484
"139","Bulgaria","BGR",2014,1.476458,1.2004e+11,7851.265,2.128843
"140","Burkina Faso","BFA",2010,1.382575,21784264435,574.4581,5.212027
"141","Burkina Faso","BFA",2011,1.299206,23684080409,665.8074,3.381805
"142","Burkina Faso","BFA",2012,1.303394,25664955309,673.0268,3.347399
"143","Burkina Faso","BFA",2013,1.34818,26997925221,708.8417,0.653856
"144","Burkina Faso","BFA",2014,1.321572,28486420790,713.0639,1.01234
"145","Burundi","BDI",2010,NA,6561000839,214.231,0.2390487
"146","Burundi","BDI",2011,NA,6977151646,240.6145,0.6898832
"147","Burundi","BDI",2012,2.385019,7387878936,244.1965,0.5835403
"148","Burundi","BDI",2013,2.242009,7842422766,259.3652,1.182322
"149","Burundi","BDI",2014,2.009842,8327707522,286.0023,1.265698
"150","Cabo Verde","CPV",2010,0.4979486,2868788416,3393.927,0.7000846
"151","Cabo Verde","CPV",2011,0.4796382,3044224922,3766.112,2.965125
"152","Cabo Verde","CPV",2012,0.478413,3132402917,3497.691,-0.07063392
"153","Cabo Verde","CPV",2013,0.5172957,3212306525,3623.222,-0.2272387
"154","Cabo Verde","CPV",2014,0.5797263,3350426695,3641.108,1.470006
"155","Cambodia","KHM",2010,1.58519,35369652416,782.6928,4.345634
"156","Cambodia","KHM",2011,1.586612,38652011936,879.1512,5.385633
"157","Cambodia","KHM",2012,1.54794,42202935558,946.4767,5.531836
"158","Cambodia","KHM",2013,1.575896,46035600893,1024.609,5.724313
"159","Cambodia","KHM",2014,1.658979,50010187065,1094.577,5.328192
"160","Cameroon","CMR",2010,1.498803,51947816706,1147.242,0.6800248
"161","Cameroon","CMR",2011,1.306931,55215701705,1258.925,1.534994
"162","Cameroon","CMR",2012,1.338949,58786137853,1222.192,1.979159
"163","Cameroon","CMR",2013,1.328623,62980301961,1331.2,2.939761
"164","Cameroon","CMR",2014,1.252789,67686481734,1407.403,3.313571
"165","Canada","CAN",2010,1.196702,1.362091e+12,47463.63,2.229097
"166","Canada","CAN",2011,1.145132,1.427541e+12,52086.53,1.948255
"167","Canada","CAN",2012,1.111754,1.469441e+12,52733.47,0.7159768
"168","Canada","CAN",2013,1.004022,1.512973e+12,52305.26,0.8314209
"169","Canada","CAN",2014,0.9773904,1.565813e+12,50235.39,1.337924
"170","Caribbean small states","CSS",2010,NA,94960479337,8699.511,-0.6329211
"171","Caribbean small states","CSS",2011,NA,98083235858,9373.261,0.312542
"172","Caribbean small states","CSS",2012,NA,101059108237,9586.923,0.5167648
"173","Caribbean small states","CSS",2013,NA,104073086820,9932.461,0.6090265
"174","Caribbean small states","CSS",2014,0.8310049,106824235583,10164.32,0.5842431
"175","Cayman Islands","CYM",2011,NA,2823463452,NA,NA
"176","Central African Republic","CAF",2010,2.597426,3840500750,446.8002,1.111338
"177","Central African Republic","CAF",2011,NA,4049174940,484.5832,1.341609
"178","Central African Republic","CAF",2012,NA,4291389079,469.6843,2.115986
"179","Central African Republic","CAF",2013,NA,2785362735,326.4371,-37.28493
"180","Central African Republic","CAF",2014,NA,2854553719,358.5378,-0.9584017
"181","Central Europe and the Baltics","CEB",2010,1.544332,2.138955e+12,12546.05,2.436046
"182","Central Europe and the Baltics","CEB",2011,1.475591,2.275133e+12,13869.25,3.505512
"183","Central Europe and the Baltics","CEB",2012,1.477471,2.335024e+12,12981.65,0.7560115
"184","Central Europe and the Baltics","CEB",2013,1.437588,2.394627e+12,13685.59,1.463895
"185","Central Europe and the Baltics","CEB",2014,1.477443,2.471005e+12,14086.52,3.048682
"186","Chad","TCD",2010,5.778139,22422247379,895.878,9.867238
"187","Chad","TCD",2011,5.01553,22904148163,988.4432,-3.189601
"188","Chad","TCD",2012,NA,25386331049,972.6793,5.312206
"189","Chad","TCD",2013,NA,27233183668,985.0952,2.239947
"190","Chad","TCD",2014,NA,29647550192,1024.668,3.815232
"191","Chile","CHL",2010,2.163718,310630062166,12785.05,4.603312
"192","Chile","CHL",2011,2.168819,348602266857,14582.17,4.693601
"193","Chile","CHL",2012,2.064675,368340067789,15253.33,4.322215
"194","Chile","CHL",2013,1.944844,386098505120,15741.71,3.114916
"195","Chile","CHL",2014,1.99477,396923419130,14528.33,0.822405
"196","China","CHN",2010,2.042049,1.235873e+13,4514.941,10.09869
"197","China","CHN",2011,1.965408,1.381026e+13,5574.187,8.961165
"198","China","CHN",2012,2.004407,1.514773e+13,6264.644,7.226582
"199","China","CHN",2013,2.014902,1.655471e+13,6991.854,7.153475
"200","China","CHN",2014,2.09011,1.801707e+13,7590.016,6.726721
"201","Colombia","COL",2010,3.631149,490405414020,6250.654,2.835524
"202","Colombia","COL",2011,3.072783,5.33513e+11,7227.771,5.467847
"203","Colombia","COL",2012,3.166777,5.65053e+11,7885.061,2.990717
"204","Colombia","COL",2013,3.420874,601780876713,8027.978,3.913699
"205","Colombia","COL",2014,3.455919,638356789320,7903.926,3.570165
"206","Comoros","COM",2010,NA,921505965,739.8978,-0.2646949
"207","Comoros","COM",2011,NA,964985453,790.5681,0.1241767
"208","Comoros","COM",2012,NA,1011778388,750.3146,0.5166091
"209","Comoros","COM",2013,NA,1062794336,796.7646,1.016651
"210","Comoros","COM",2014,NA,1100531416,810.0758,-0.3632144
"211","Congo, Dem. Rep.","ZAR",2010,0.8949932,38525355486,311.2479,3.679036
"212","Congo, Dem. Rep.","ZAR",2011,1.001247,42019985293,350.2707,3.492255
"213","Congo, Dem. Rep.","ZAR",2012,1.461596,45836065765,390.7066,3.798223
"214","Congo, Dem. Rep.","ZAR",2013,1.427733,50474796612,413.6971,5.121108
"215","Congo, Dem. Rep.","ZAR",2014,1.383951,55844108793,442.3395,5.66181
"216","Congo, Rep.","COG",2010,1.81873,22290692460,2953.185,5.668047
"217","Congo, Rep.","COG",2011,NA,23529134761,3453.221,0.6637597
"218","Congo, Rep.","COG",2012,NA,24861693076,3191.164,1.166289
"219","Congo, Rep.","COG",2013,2.605858,26100309457,3205.458,0.8949956
"220","Congo, Rep.","COG",2014,4.97194,28276523016,3147.072,4.157754
"221","Costa Rica","CRI",2010,NA,56374835972,7985.951,3.637864
"222","Costa Rica","CRI",2011,NA,60138221906,8963.68,3.263348
"223","Costa Rica","CRI",2012,NA,64381320881,9733.397,3.955031
"224","Costa Rica","CRI",2013,NA,67586573960,10461.58,2.288162
"225","Costa Rica","CRI",2014,NA,70974333847,10415.44,2.389077
"226","Cote d'Ivoire","CIV",2010,1.557966,53774598837,1236.085,-0.246515
"227","Cote d'Ivoire","CIV",2011,1.407831,52476906029,1231.868,-6.579708
"228","Cote d'Ivoire","CIV",2012,1.506707,59138290441,1281.383,8.091487
"229","Cote d'Ivoire","CIV",2013,NA,65552426100,1447.223,6.59274
"230","Cote d'Ivoire","CIV",2014,NA,72193008164,1545.942,5.927408
"231","Croatia","HRV",2010,1.702625,83800263100,13509.19,-1.449884
"232","Croatia","HRV",2011,1.777821,88057734647,14542.18,2.913909
"233","Croatia","HRV",2012,1.691269,90103577142,13235.98,-1.888002
"234","Croatia","HRV",2013,1.656485,90706286263,13574.98,-0.7879911
"235","Croatia","HRV",2014,1.531831,89897409771,13475.26,0.04626849
"236","Cuba","CUB",2010,3.326846,204236299147,5688.667,2.291532
"237","Cuba","CUB",2011,3.253219,214295881623,6092.614,2.662817
"238","Cuba","CUB",2012,3.937978,224718656286,6448.156,2.841277
"239","Cuba","CUB",2013,3.51317,2.34193e+11,6789.85,2.506426
"240","Cyprus","CYP",2010,1.891628,28146745562,30438.9,-1.226615
"241","Cyprus","CYP",2011,1.770948,28064704944,31836.62,-2.264453
"242","Cyprus","CYP",2012,1.664511,28124471336,28868.27,-3.860607
"243","Cyprus","CYP",2013,1.763348,26890857509,27910.62,-5.136481
"244","Cyprus","CYP",2014,1.822204,26368138357,27194.39,-1.355724
"245","Czech Republic","CZE",2010,1.206624,283342823122,19763.96,1.997475
"246","Czech Republic","CZE",2011,1.088504,300232333288,21656.94,1.756017
"247","Czech Republic","CZE",2012,1.039368,300939794171,19640.93,-1.038876
"248","Czech Republic","CZE",2013,0.999858,304418163953,19813.87,-0.5611601
"249","Czech Republic","CZE",2014,0.9854875,319599488597,19529.84,2.014111
"250","Denmark","DNK",2010,1.408168,231931594809,57647.67,1.174718
"251","Denmark","DNK",2011,1.323167,241284069588,61304.06,0.7365171
"252","Denmark","DNK",2012,1.372257,243569213747,57636.13,-1.028331
"253","Denmark","DNK",2013,1.257638,245833879589,59818.63,-0.9002203
"254","Denmark","DNK",2014,1.302213,2.53309e+11,60707.25,0.6468765
"255","Djibouti","DJI",2010,NA,2197162422,1358.461,2.153474
"256","Djibouti","DJI",2011,NA,2342710799,1472.014,3.102416
"257","Djibouti","DJI",2012,NA,2500247239,1586.78,3.457663
"258","Djibouti","DJI",2013,NA,2664375030,1683.43,3.605056
"259","Djibouti","DJI",2014,NA,2865449041,1813.597,4.594398
"260","Dominica","DMA",2010,NA,712826205,6937.256,0.431221
"261","Dominica","DMA",2011,NA,727543411,7023.353,-0.3291224
"262","Dominica","DMA",2012,NA,731300377,6768.294,-1.646105
"263","Dominica","DMA",2013,NA,746603746,7036.548,0.1466713
"264","Dominica","DMA",2014,NA,786877009,7244.496,3.396102
"265","Dominican Republic","DOM",2010,0.668999,108691499303,5441.966,6.877022
"266","Dominican Republic","DOM",2011,0.6006954,114064938249,5820.396,1.496475
"267","Dominican Republic","DOM",2012,0.5988634,119165850359,5967.001,1.336955
"268","Dominican Republic","DOM",2013,0.6057253,126719757776,5968.669,3.489886
"269","Dominican Republic","DOM",2014,0.6227412,138006693873,6163.576,6.056257
"270","East Asia & Pacific (all income levels)","EAS",2010,1.626918,2.54259e+13,7550.878,6.31078
"271","East Asia & Pacific (all income levels)","EAS",2011,1.6262,2.751416e+13,8685.162,3.326648
"272","East Asia & Pacific (all income levels)","EAS",2012,1.663894,2.958284e+13,9241.178,3.614668
"273","East Asia & Pacific (all income levels)","EAS",2013,1.722935,3.159699e+13,9269.879,3.532579
"274","East Asia & Pacific (all income levels)","EAS",2014,1.788365,3.362884e+13,9475.35,2.886992
"275","East Asia & Pacific (developing only)","EAP",2010,1.837101,1.698158e+13,3980.069,9.074064
"276","East Asia & Pacific (developing only)","EAP",2011,1.788638,1.875953e+13,4828.514,7.699619
"277","East Asia & Pacific (developing only)","EAP",2012,1.856811,2.050314e+13,5346.811,6.690063
"278","East Asia & Pacific (developing only)","EAP",2013,1.885011,2.227303e+13,5846.944,6.39181
"279","East Asia & Pacific (developing only)","EAP",2014,1.946259,2.409173e+13,6240.404,5.975276
"280","Ecuador","ECU",2010,3.010551,136848941124,4657.302,1.838207
"281","Ecuador","ECU",2011,3.09511,150664137576,5223.378,6.144017
"282","Ecuador","ECU",2012,2.705729,162021913158,5702.168,3.982513
"283","Ecuador","ECU",2013,2.7834,171923850184,6051.611,2.939213
"284","Ecuador","ECU",2014,2.724506,180842611839,6345.841,2.099907
"285","Egypt, Arab Rep.","EGY",2010,2.053497,811979678007,2668.036,3.090375
"286","Egypt, Arab Rep.","EGY",2011,1.931588,843842460027,2816.667,-0.3007374
"287","Egypt, Arab Rep.","EGY",2012,1.751952,877819107241,3068.194,-0.04292663
"288","Egypt, Arab Rep.","EGY",2013,1.708407,909689356607,3104.22,-0.1669852
"289","Egypt, Arab Rep.","EGY",2014,1.757684,943267089823,3198.695,-0.042705
"290","El Salvador","SLV",2010,1.054239,44090542585,3547.071,1.080446
"291","El Salvador","SLV",2011,1.106357,45998442862,3821.339,1.931516
"292","El Salvador","SLV",2012,1.148083,47704961183,3921.72,1.595307
"293","El Salvador","SLV",2013,1.092773,49310169283,3998.739,1.556094
"294","El Salvador","SLV",2014,1.043169,51006165816,4119.992,1.650447
"295","Equatorial Guinea","GNQ",2010,NA,26527157785,17441.09,-6.669846
"296","Equatorial Guinea","GNQ",2011,NA,27599848772,22944.93,-1.07571
"297","Equatorial Guinea","GNQ",2012,NA,29713759224,23278.23,2.642478
"298","Equatorial Guinea","GNQ",2013,NA,28192439937,21497.89,-9.251918
"299","Equatorial Guinea","GNQ",2014,1.072396,28516791412,18918.28,-3.194952
"300","Eritrea","ERI",2010,NA,6093233028,451.4267,0.09971252
"301","Eritrea","ERI",2011,NA,6758835465,544.4624,6.412885
"302","Estonia","EST",2010,1.703302,28092221539,14641.4,2.696715
"303","Estonia","EST",2011,1.679903,31798623326,17453.75,7.910225
"304","Estonia","EST",2012,1.888256,33402707310,17490.99,5.559748
"305","Estonia","EST",2013,1.898516,34536536547,19155.42,1.929911
"306","Estonia","EST",2014,1.923589,35397144848,20161.58,3.247458
"307","Ethiopia","ETH",2010,1.133782,92272352853,341.859,9.645937
"308","Ethiopia","ETH",2011,1.090707,104704865663,355.589,8.336463
"309","Ethiopia","ETH",2012,0.8683621,115801785214,469.7923,5.898931
"310","Ethiopia","ETH",2013,0.8070515,129964349838,503.9026,7.813967
"311","Ethiopia","ETH",2014,0.7305708,145414752149,573.566,7.549061
"312","Euro area","EMU",2010,1.586406,1.206399e+13,37602.56,1.864526
"313","Euro area","EMU",2011,1.518935,1.256109e+13,40429.67,1.402048
"314","Euro area","EMU",2012,1.517946,1.262041e+13,37586.59,-0.6325566
"315","Euro area","EMU",2013,1.481548,1.273783e+13,39102.89,-0.6196243
"316","Euro area","EMU",2014,1.414702,1.310921e+13,39589.28,0.4558914
"317","Europe & Central Asia (all income levels)","ECS",2010,1.846458,2.298787e+13,23416.31,2.067829
"318","Europe & Central Asia (all income levels)","ECS",2011,1.785534,2.429938e+13,25681.22,1.801866
"319","Europe & Central Asia (all income levels)","ECS",2012,1.833151,2.486517e+13,24589.6,-0.1893949
"320","Europe & Central Asia (all income levels)","ECS",2013,1.810681,2.543615e+13,25532.88,0.1329231
"321","Europe & Central Asia (all income levels)","ECS",2014,1.767992,2.622543e+13,25669.66,0.9506921
"322","Europe & Central Asia (developing only)","ECA",2010,2.108541,3.017404e+12,5949.917,5.49628
"323","Europe & Central Asia (developing only)","ECA",2011,1.988727,3.288664e+12,6616.604,5.733881
"324","Europe & Central Asia (developing only)","ECA",2012,2.043771,3.417099e+12,6719.634,1.408233
"325","Europe & Central Asia (developing only)","ECA",2013,2.0269,3.574669e+12,7162.834,3.107236
"326","Europe & Central Asia (developing only)","ECA",2014,2.034888,3.674912e+12,6874.299,1.505214
"327","European Union","EUU",2010,1.685533,1.676134e+13,33594.97,1.875774
"328","European Union","EUU",2011,1.614139,1.747066e+13,36244.44,1.571593
"329","European Union","EUU",2012,1.608932,1.766653e+13,34147.48,-0.3533424
"330","European Union","EUU",2013,1.556413,1.793205e+13,35509.19,-0.04052688
"331","European Union","EUU",2014,1.507713,1.846521e+13,36422.64,1.044694
"332","Faeroe Islands","FRO",2010,NA,NA,47381.52,NA
"333","Faeroe Islands","FRO",2011,NA,NA,50910.43,NA
"334","Faeroe Islands","FRO",2012,NA,NA,48695.17,NA
"335","Faeroe Islands","FRO",2013,NA,NA,54117.84,NA
"336","Fiji","FJI",2010,1.605129,6562284121,3651.958,1.985169
"337","Fiji","FJI",2011,1.610401,6493470337,4351.919,-3.874653
"338","Fiji","FJI",2012,1.488848,6718116315,4550.267,0.8407763
"339","Fiji","FJI",2013,1.384809,7183089611,4765.659,4.59412
"340","Fiji","FJI",2014,1.097873,7794005747,5112.322,6.225178
"341","Finland","FIN",2010,1.371994,205397643691,46205.17,2.522229
"342","Finland","FIN",2011,1.369947,216885348845,50787.56,2.096442
"343","Finland","FIN",2012,1.403453,217692078041,47415.56,-1.894099
"344","Finland","FIN",2013,1.406707,2.17651e+11,49492.83,-1.575706
"345","Finland","FIN",2014,1.3403,218440622388,49823.7,-0.8535685
"346","Fragile and conflict affected situations","FCS",2010,2.701811,1.485104e+12,1378.922,2.646411
"347","Fragile and conflict affected situations","FCS",2011,3.017028,1.41039e+12,1429.736,-11.53547
"348","Fragile and conflict affected situations","FCS",2012,3.07312,1.604941e+12,1603.85,11.28343
"349","Fragile and conflict affected situations","FCS",2013,3.218312,1.67751e+12,1584.442,-0.3454482
"350","Fragile and conflict affected situations","FCS",2014,3.90918,1.683242e+12,1530.109,-3.295465
"351","France","FRA",2010,2.334173,2.332312e+12,40705.77,1.463151
"352","France","FRA",2011,2.256658,2.438939e+12,43807.48,1.58672
"353","France","FRA",2012,2.238936,2.445463e+12,40850.35,-0.2709055
"354","France","FRA",2013,2.221052,2.478251e+12,42627.65,0.220543
"355","France","FRA",2014,2.201553,2.57197e+12,42732.57,-0.2462763
"356","Gabon","GAB",2010,0.8718302,24677227805,9312.049,6.693175
"357","Gabon","GAB",2011,NA,26972900730,11530.15,4.690826
"358","Gabon","GAB",2012,1.461246,28898919790,10642.43,2.890266
"359","Gabon","GAB",2013,1.444103,30983249561,10658.77,3.27889
"360","Gabon","GAB",2014,NA,32791696746,10772.06,2.008009
"361","Gambia, The","GMB",2010,NA,2745086943,562.5682,3.120442
"362","Gambia, The","GMB",2011,NA,2680483726,516.9843,-7.397034
"363","Gambia, The","GMB",2012,1.224354,2888561526,504.989,2.464004
"364","Gambia, The","GMB",2013,1.148388,3071759863,484.1127,1.42624
"365","Georgia","GEO",2010,3.902453,25907254868,2613.757,5.253208
"366","Georgia","GEO",2011,3.249262,28345977228,3219.606,6.469527
"367","Georgia","GEO",2012,3.141327,30638692113,3528.732,6.008327
"368","Georgia","GEO",2013,2.529113,32127565085,3596.908,3.40052
"369","Georgia","GEO",2014,2.346939,3.415e+10,3669.981,4.373344
"370","Germany","DEU",2010,1.353651,3.239361e+12,41788.04,4.239504
"371","Germany","DEU",2011,1.281112,3.447162e+12,45936.08,3.633713
"372","Germany","DEU",2012,1.31288,3.506642e+12,44010.93,2.117815
